STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,DAPR,MDPR,PRCP,TAVG,TMAX,TMIN,TOBS
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/8/2004,8.5,,,0,50,63,36,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/9/2004,2.91,,,0,42,55,29,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/10/2004,2.01,,,0,42,56,27,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/11/2004,2.46,,,0.06,45,59,31,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/12/2004,5.82,,,1.61,49,52,46,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/13/2004,10.74,,,0.01,46,57,35,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/14/2004,5.37,,,0,39,52,26,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/15/2004,1.12,,,0,43,60,25,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/16/2004,2.24,,,0,43,53,32,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/17/2004,0.89,,,0,51,65,36,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/18/2004,4.03,,,0,59,68,49,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/19/2004,2.01,,,0,62,72,52,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/20/2004,2.68,,,0.02,58,64,52,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/21/2004,1.34,,,0,60,68,51,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/22/2004,0.22,,,0.12,55,60,49,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/23/2004,4.92,,,0.92,56,56,55,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/24/2004,5.82,,,0.61,61,66,56,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/25/2004,12.97,,,0.23,50,62,37,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/26/2004,3.13,,,0,39,49,28,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/27/2004,3.8,,,0.48,39,53,25,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/28/2004,8.28,,,0,49,58,39,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/29/2004,1.57,,,0,43,54,31,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,11/30/2004,2.91,,,0,46,58,34,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/1/2004,12.08,,,0.16,47,61,33,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/2/2004,4.47,,,0,42,57,27,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/3/2004,5.37,,,0,43,55,30,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/4/2004,3.36,,,0,40,55,25,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/5/2004,2.91,,,0,46,62,29,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/6/2004,2.91,,,0.22,48,54,42,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/7/2004,8.72,,,0.06,60,69,51,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/8/2004,5.14,,,0,53,66,39,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/9/2004,3.36,,,0.71,41,45,37,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/10/2004,3.58,,,0.73,50,55,44,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/11/2004,9.62,,,0.05,49,55,43,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/12/2004,9.62,,,0,44,51,37,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/13/2004,11.63,,,0,43,51,34,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/14/2004,10.29,,,0,34,41,26,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/15/2004,3.36,,,0,30,39,20,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/16/2004,4.25,,,0,34,51,16,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/17/2004,1.12,,,0,40,53,26,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/18/2004,0.22,,,0,38,51,24,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/19/2004,7.61,,,0,31,44,18,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/20/2004,10.29,,,0,19,27,11,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/21/2004,5.59,,,0,36,52,20,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/22/2004,4.03,,,0,43,62,24,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/23/2004,10.29,,,0.32,49,65,32,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/24/2004,6.04,,,0,31,36,26,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/25/2004,4.92,,,0,29,34,23,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/26/2004,8.5,,,0,32,39,24,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/27/2004,6.71,,,0,30,38,21,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/28/2004,4.92,,,0,29,41,16,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/29/2004,7.38,,,0,45,60,30,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/30/2004,1.12,,,0,49,59,39,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,12/31/2004,4.25,,,0,48,63,32,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/1/2005,2.24,,,0,58,72,44,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/2/2005,1.34,,,0,53,63,43,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/3/2005,5.59,,,0,56,69,42,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/4/2005,6.04,,,0,64,74,53,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/5/2005,6.04,,,0,61,72,49,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/6/2005,9.62,,,0.01,60,67,52,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/7/2005,4.47,,,0,48,55,40,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/8/2005,5.82,,,0.03,52,61,42,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/9/2005,2.91,,,0,43,52,34,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/10/2005,3.36,,,0,48,65,31,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/11/2005,3.13,,,0,48,61,34,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/12/2005,8.28,,,0,56,68,43,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/13/2005,9.84,,,0.27,66,72,59,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/14/2005,10.51,,,0.46,52,68,35,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/15/2005,8.5,,,0,35,41,29,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/16/2005,8.95,,,0,37,44,29,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/17/2005,10.29,,,0,24,31,17,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/18/2005,5.59,,,0,20,27,12,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/19/2005,7.61,,,0,22,32,11,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/20/2005,2.24,,,0.08,33,41,25,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/21/2005,3.58,,,0.09,28,32,24,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/22/2005,5.59,,,0.17,28,32,24,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/23/2005,14.54,,,0,24,32,15,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/24/2005,4.47,,,0,22,37,6,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/25/2005,2.68,,,0,37,51,23,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/26/2005,6.71,,,0,47,62,31,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/27/2005,10.74,,,0,34,44,23,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/28/2005,5.59,,,0,24,33,15,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/29/2005,0.67,,,0.2,23,29,17,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/30/2005,2.24,,,0.32,32,37,27,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,1/31/2005,4.47,,,,36,43,28,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/1/2005,1.79,,,0,35,45,25,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/2/2005,3.58,,,0,34,46,22,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/3/2005,2.91,,,0.58,35,39,31,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/4/2005,4.47,,,0,39,51,27,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/5/2005,5.14,,,0,45,60,30,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/6/2005,1.57,,,0,44,60,27,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/7/2005,0.22,,,0,47,63,30,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/8/2005,1.34,,,0,56,71,41,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/9/2005,2.91,,,0,51,58,43,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/10/2005,12.3,,,0.07,44,56,31,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/11/2005,10.96,,,0,36,43,28,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/12/2005,7.38,,,0,42,59,25,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/13/2005,0.89,,,0.04,47,60,34,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/14/2005,3.8,,,0.23,49,56,42,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/15/2005,5.14,,,0,52,65,39,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/16/2005,10.29,,,0,55,68,42,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/17/2005,5.82,,,0,39,50,28,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/18/2005,8.5,,,0,34,45,23,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/19/2005,1.79,,,0,35,50,20,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/20/2005,0.89,,,0.09,40,43,36,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/21/2005,6.26,,,0,48,58,37,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/22/2005,1.57,,,0,50,63,36,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/23/2005,2.46,,,0,47,58,35,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/24/2005,9.84,,,0.2,38,43,33,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/25/2005,1.79,,,0,34,42,26,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/26/2005,0.67,,,0,38,54,22,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/27/2005,6.26,,,0.09,37,46,27,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,2/28/2005,5.82,,,0.8,32,33,31,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/1/2005,14.09,,,0.01,35,40,30,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/2/2005,12.08,,,0,35,42,28,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/3/2005,6.71,,,0,34,44,24,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/4/2005,4.7,,,0,38,56,19,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/5/2005,2.24,,,0.1,38,45,30,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/6/2005,4.92,,,0,45,61,28,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/7/2005,6.93,,,0,52,71,32,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/8/2005,12.08,,,0.22,46,61,30,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/9/2005,0,,,0,37,46,28,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/10/2005,2.91,,,0,36,50,22,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/11/2005,10.29,,,0.01,44,58,30,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/12/2005,11.86,,,0,46,64,28,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/13/2005,6.04,,,0.02,49,65,32,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/14/2005,5.59,,,0.09,39,48,30,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/15/2005,4.03,,,0,42,55,28,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/16/2005,6.71,,,0.25,40,47,32,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/17/2005,7.61,,,0.56,35,39,31,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/18/2005,1.79,,,0,42,58,25,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/19/2005,4.03,,,0,45,62,28,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/20/2005,6.49,,,0,50,66,34,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/21/2005,4.03,,,0,48,64,32,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/22/2005,6.49,,,0.02,48,61,34,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/23/2005,5.14,,,0.51,50,54,45,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/24/2005,6.26,,,0,54,65,42,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/25/2005,5.37,,,0,49,57,41,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/26/2005,5.59,,,0,49,52,46,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/27/2005,7.38,,,0.14,48,50,46,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/28/2005,11.41,,,0.82,57,67,46,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/29/2005,8.5,,,0.01,59,72,46,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/30/2005,3.8,,,0,58,74,41,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,3/31/2005,5.82,,,0,59,66,51,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/1/2005,5.59,,,0.02,56,62,50,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/2/2005,14.32,,,0.18,54,64,44,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/3/2005,17.9,,,0,55,65,44,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/4/2005,8.95,,,0,60,75,44,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/5/2005,4.7,,,0,61,81,40,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/6/2005,8.05,,,0,67,82,51,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/7/2005,7.16,,,0.87,66,72,60,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/8/2005,9.4,,,0,64,70,57,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/9/2005,10.07,,,0,58,69,46,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/10/2005,1.34,,,0,57,76,38,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/11/2005,4.92,,,0,63,81,44,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/12/2005,8.05,,,0.17,51,56,45,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/13/2005,9.62,,,0,46,52,39,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/14/2005,9.4,,,0,49,66,32,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/15/2005,14.76,,,0,51,63,39,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/16/2005,10.74,,,0,50,64,36,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/17/2005,3.8,,,0,52,72,31,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/18/2005,3.8,,,0,62,81,42,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/19/2005,3.36,,,0,66,83,48,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/20/2005,5.82,,,0.01,67,85,49,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/21/2005,6.93,,,0.04,67,84,50,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/22/2005,5.37,,,0.34,62,73,50,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/23/2005,9.62,,,0.05,56,68,44,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/24/2005,12.08,,,0,43,50,36,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/25/2005,12.3,,,0,54,67,40,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/26/2005,6.49,,,0.03,54,65,43,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/27/2005,7.38,,,0.01,56,68,44,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/28/2005,8.72,,,0,52,67,37,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/29/2005,3.58,,,0.4,59,67,51,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,4/30/2005,9.4,,,0.06,63,70,56,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/1/2005,8.05,,,0.4,55,68,42,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/2/2005,6.71,,,0,53,68,38,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/3/2005,3.13,,,0,52,65,39,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/4/2005,7.16,,,0,55,64,46,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/5/2005,9.17,,,0.01,54,62,45,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/6/2005,8.5,,,0.33,51,59,42,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/7/2005,3.8,,,0.01,58,77,38,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/8/2005,5.59,,,0,63,79,46,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/9/2005,3.8,,,0,62,79,44,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/10/2005,3.36,,,0,64,82,46,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/11/2005,4.47,,,0,69,85,53,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/12/2005,4.92,,,0.02,73,88,58,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/13/2005,5.14,,,0,63,66,59,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/14/2005,8.05,,,0,70,82,57,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/15/2005,5.59,,,0.41,67,74,60,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/16/2005,3.8,,,0,61,72,49,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/17/2005,5.37,,,0,63,74,52,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/18/2005,3.58,,,0,67,80,53,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/19/2005,3.36,,,0.21,70,80,60,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/20/2005,10.29,,,0.33,65,77,52,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/21/2005,5.59,,,0,61,73,48,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/22/2005,5.14,,,0,64,79,48,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/23/2005,8.5,,,0.08,69,82,56,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/24/2005,8.05,,,0.24,60,67,53,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/25/2005,7.83,,,0,60,68,51,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/26/2005,8.05,,,0,66,81,50,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/27/2005,5.14,,,0,67,82,51,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/28/2005,4.92,,,0,66,78,54,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/29/2005,5.37,,,0,62,76,48,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/30/2005,2.91,,,0,67,80,53,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,5/31/2005,5.82,,,0,67,78,56,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,6/1/2005,7.61,,,0.09,62,68,55,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,6/2/2005,10.96,,,0.63,59,62,56,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,6/3/2005,3.8,,,0.51,64,69,59,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,6/4/2005,1.79,,,0,73,82,63,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,6/5/2005,2.01,,,0,76,90,61,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,6/6/2005,4.03,,,0,79,92,66,
USW00013728,"DANVILLE REGIONAL AIRPORT, VA US",36.5729,-79.3351,174,6/7/2005,4.47,,,1.19,77,88,65,
